2559	2303	255	2566	2276	290
2815	2303	255	2806	2278	290
3071	2303	255	3047	2279	289
3327	2303	255	3290	2281	289
3583	2303	255	3534	2283	289
3839	2303	255	3778	2285	289
4095	2303	255	4023	2287	288
0	2559	255	783	2523	303
255	2559	255	847	2523	303
511	2559	255	949	2523	303
767	2559	255	1093	2523	303
1023	2559	255	1267	2523	303
1279	2559	255	1463	2524	303
1535	2559	255	1673	2524	303
1791	2559	255	1893	2525	302
2047	2559	255	2120	2526	302
2303	2559	255	2352	2527	302
2559	2559	255	2587	2528	302
2815	2559	255	2824	2529	302
3071	2559	255	3064	2531	302
3327	2559	255	3305	2532	301
3583	2559	255	3547	2534	301
3839	2559	255	3791	2536	301
4095	2559	255	4035	2538	300
0	2815	255	876	2775	316
255	2815	255	932	2775	316
511	2815	255	1025	2776	316
767	2815	255	1158	2776	316
1023	2815	255	1323	2776	316
1279	2815	255	1510	2776	316
1535	2815	255	1713	2777	316
1791	2815	255	1928	2777	316
2047	2815	255	2150	2778	316
2303	2815	255	2378	2779	316
2559	2815	255	2610	2780	315
2815	2815	255	2845	2781	315
3071	2815	255	3083	2782	315
3327	2815	255	3322	2784	315
3583	2815	255	3563	2785	314
3839	2815	255	3805	2787	314
4095	2815	255	4048	2789	314
0	3071	255	968	3028	331
255	3071	255	1019	3028	331
511	3071	255	1103	3028	331
767	3071	255	1226	3028	331
1023	3071	255	1382	3029	331
1279	3071	255	1561	3029	330
1535	3071	255	1757	3029	330
1791	3071	255	1965	3030	330
2047	3071	255	2183	3031	330
2303	3071	255	2407	3031	330
2559	3071	255	2636	3032	330
2815	3071	255	2868	3033	330
3071	3071	255	3103	3034	329
3327	3071	255	3341	3035	329
3583	3071	255	3580	3037	329
3839	3071	255	3821	3038	329
4095	3071	255	4063	3040	328
0	3327	255	1060	3281	346
255	3327	255	1106	3281	346
511	3327	255	1183	3281	346
767	3327	255	1298	3281	346
1023	3327	255	1444	3281	346
1279	3327	255	1615	3281	346
1535	3327	255	1804	3282	346
1791	3327	255	2006	3282	346
2047	3327	255	2219	3283	346
2303	3327	255	2439	3284	346
2559	3327	255	2664	3284	345
2815	3327	255	2894	3285	345
3071	3327	255	3126	3286	345
3327	3327	255	3362	3287	345
3583	3327	255	3599	3289	345
3839	3327	255	3838	3290	344
4095	3327	255	4079	3291	344
0	3583	255	1152	3533	363
255	3583	255	1194	3533	363
511	3583	255	1265	3533	363
767	3583	255	1372	3534	363
1023	3583	255	1510	3534	363
1279	3583	255	1672	3534	363
1535	3583	255	1854	3534	362
1791	3583	255	2051	3535	362
2047	3583	255	2258	3535	362
2303	3583	255	2473	3536	362
2559	3583	255	2695	3537	362
2815	3583	255	2921	3537	362
3071	3583	255	3152	3538	362
3327	3583	255	3385	3539	361
3583	3583	255	3620	3540	361
3839	3583	255	3858	3542	361
4095	3583	255	4095	3542	360
0	3839	255	1245	3786	380
255	3839	255	1283	3786	380
511	3839	255	1349	3786	380
767	3839	255	1448	3786	380
1023	3839	255	1578	3786	380
1279	3839	255	1733	3787	380
1535	3839	255	1908	3787	380
1791	3839	255	2098	3787	380
2047	3839	255	2300	3788	380
2303	3839	255	2511	3788	380
2559	3839	255	2728	3789	379
2815	3839	255	2952	3790	379
3071	3839	255	3179	3791	379
3327	3839	255	3410	3791	379
3583	3839	255	3643	3792	379
3839	3839	255	3879	3794	378
4095	3839	255	4095	3775	376
0	4095	255	1337	4039	398
255	4095	255	1372	4039	398
511	4095	255	1433	4039	398
767	4095	255	1526	4039	398
1023	4095	255	1648	4039	398
1279	4095	255	1796	4039	398
1535	4095	255	1964	4039	398
1791	4095	255	2148	4040	398
2047	4095	255	2344	4040	398
2303	4095	255	2551	4041	398
2559	4095	255	2764	4041	398
2815	4095	255	2984	4042	398
3071	4095	255	3209	4043	397
3327	4095	255	3437	4044	397
3583	4095	255	3668	4045	397
3839	4095	255	3901	4046	397
4095	4095	255	4095	4006	392
0	0	511	31	8	488
255	0	511	265	10	488
511	0	511	504	12	488
767	0	511	749	15	488
1023	0	511	995	20	488
1279	0	511	1243	27	488
1535	0	511	1491	36	488
1791	0	511	1740	46	488
2047	0	511	1988	59	488
2303	0	511	2237	73	488
2559	0	511	2486	90	487
2815	0	511	2735	109	487
3071	0	511	2984	131	487
3327	0	511	3233	155	487
3583	0	511	3482	181	487
3839	0	511	3731	207	487
4095	0	511	3980	234	486
0	255	511	54	255	489
255	255	511	281	256	489
511	255	511	514	257	489
767	255	511	755	260	489
1023	255	511	1000	264	488
1279	255	511	1247	268	488
1535	255	511	1494	274	488
1791	255	511	1742	282	488
2047	255	511	1990	290	488
2303	255	511	2239	300	488
2559	255	511	2487	311	488
2815	255	511	2736	323	488
